565 1575470589 0,155031 0,400000 0,046482 0,263581 0,014327
562 1575470589 0,509864 0,400000 0,423157 0,596570 0,106992
544 1575470589 136,807925 0,400000 131,813524 141,802327 7496,541006
568 1575470589 135,807700 0,400000 130,813308 140,802091 7387,470083
553 1575470589 0,188944 0,400000 0,186471 0,191418 0,014282
571 1575470589 0,046450 0,400000 0,046363 0,046537 0,000863
595 1575470590 44,802926 0,200000 44,802926 44,802926 401,460432
559 1575470590 0,232345 0,800000 0,195698 0,259392 0,043784
565 1575470590 0,153558 0,200000 0,153558 0,153558 0,004716
562 1575470590 0,686808 0,200000 0,686808 0,686808 0,094341
592 1575470590 4,655442
